Displacement:0,Displacement:1,Displacement:2,Strain vectors:0,Strain vectors:1,Strain vectors:2,Stress vectors:0,Stress vectors:1,Stress vectors:2,Max shear stress (Tresca),Maximum Principal stress,Median Principal stress,Minimum Principal stress,Von Mises stress,Temperature,Points:0,Points:1,Points:2,Point ID
-9.84529e-07,1.75111e-08,-1.27807e-06,-0.000294699,-2.95021e-05,-0.00694827,9.03368,25.7194,5.96617,10.6883,26.5272,9.04147,5.15063,19.7211,213,20.1,9.59091,0,143
-9.77828e-07,-3.83612e-08,-1.31375e-06,-0.000281441,-2.21449e-05,-0.00644018,8.07725,26.4596,4.91613,11.4859,27.1648,8.09522,4.19296,21.2906,213,20.1,11.5091,0,144
-9.59713e-07,-8.83007e-08,-1.27871e-06,-0.000258205,-4.11464e-05,-0.00475881,6.26441,25.4653,6.52058,10.0269,25.7574,6.78934,5.70358,19.5336,213,20.1,13.4273,0,145
-9.35237e-07,-1.95082e-07,-1.30705e-06,-0.000280246,-6.4984e-05,-0.00641964,8.01557,21.9258,4.97428,9.57509,22.766,8.53389,3.61579,17.226,213,20.1,15.3455,0,146
-8.76619e-07,-3.71892e-07,-1.29421e-06,-0.000229528,-0.000124103,-0.00453408,4.74698,15.1481,7.6523,6.3693,15.5718,9.14228,2.83325,11.0321,213,20.1,17.2636,0,147
-7.48116e-07,-5.96005e-07,-1.33127e-06,-0.000235201,-7.54619e-05,-0.00518861,8.56671,21.9029,7.21228,10.1675,22.6093,12.7983,2.27429,17.6142,213,20.1,19.1818,0,148
-8.12207e-07,6.72356e-07,-1.28818e-06,-0.000210856,-0.000153839,-0.00673212,10.0135,14.241,5.80159,6.23687,15.3506,11.8286,2.8769,11.1385,213,20.1,0.959091,0,149
-8.7478e-07,4.03193e-07,-1.27671e-06,-0.000223213,-0.000126731,-0.00447167,3.83053,13.2353,3.27206,6.64824,14.095,5.44446,0.798473,11.6879,213,20.1,2.87727,0,150
-9.32088e-07,2.14481e-07,-1.30256e-06,-0.0002399,-7.44065e-05,-0.0045234,7.55858,23.7461,13.6368,9.24802,25.5412,12.3551,7.04518,16.495,213,20.1,4.79545,0,151
-9.59799e-07,1.12482e-07,-1.3042e-06,-0.000238823,-3.91771e-05,-0.00461166,5.31158,24.8938,4.1702,10.9153,25.1313,5.94354,3.30071,20.6365,213,20.1,6.71364,0,152
-9.79871e-07,4.84038e-08,-1.28353e-06,-0.000256355,-3.13201e-05,-0.00667065,8.97783,25.6623,5.96667,10.0994,25.8933,9.01909,5.6944,18.7588,213,20.1,8.63182,0,153
-9.83753e-07,-1.0308e-08,-1.28509e-06,-0.000251222,-2.91274e-05,-0.00447474,3.85002,25.6545,3.66474,11.6964,26.3561,3.84973,2.9634,22.9624,213,20.1,10.55,0,154
-9.68336e-07,-5.69024e-08,-1.30472e-06,-0.000237207,-2.60346e-05,-0.00457805,5.20088,25.9162,1.96002,12.3274,26.267,5.19798,1.61212,23.0719,213,20.1,12.4682,0,155
-9.53808e-07,-1.35537e-07,-1.27453e-06,-0.000247391,-5.56676e-05,-0.00665342,9.73767,23.9523,7.35094,8.65848,24.0798,10.1982,6.76288,15.8805,213,20.1,14.3864,0,156
-9.13533e-07,-2.71543e-07,-1.28928e-06,-0.000231042,-9.21746e-05,-0.00449493,7.13427,20.6657,11.0104,7.69079,21.7502,10.6916,6.36858,13.7399,213,20.1,16.3045,0,157
-8.27136e-07,-4.93189e-07,-1.34534e-06,-0.000218038,-0.000116835,-0.00676908,10.2375,17.7408,5.55352,7.41582,18.1486,12.0663,3.31691,12.9136,213,20.1,18.2227,0,158
-6.12957e-07,-6.65959e-07,-1.37397e-06,-0.00023568,-9.45502e-05,-0.00718227,8.19322,18.6569,3.7946,9.41523,18.7919,11.8914,-0.0385529,16.5004,213,20.1,20.1409,0,159
-2.72454e-07,-7.12301e-07,-1.50262e-06,-7.75083e-05,-0.000231779,-0.00585267,18.3925,4.87939,-1.16339,10.2038,18.7994,4.9173,-1.60823,18.0523,213,18.2727,21.1,0,160
-1.65607e-07,-7.47297e-07,-1.50706e-06,-4.12124e-05,-0.000238247,-0.00525212,22.8411,3.27052,-0.245666,11.7533,22.9538,3.46502,-0.552858,21.7775,213,16.4455,21.1,0,161
-8.67869e-08,-7.66617e-07,-1.51863e-06,-2.78723e-05,-0.000259388,-0.00757911,24.4717,10.7355,-0.2647,12.5977,24.6928,10.7522,-0.502538,21.8611,213,14.6182,21.1,0,162
-4.37676e-08,-7.91997e-07,-1.49455e-06,-1.84756e-05,-0.000336463,-0.00969339,23.6329,10.7835,0.210232,12.002,23.9195,10.7916,-0.0844721,20.8185,213,12.7909,21.1,0,163
-1.40702e-08,-7.97672e-07,-1.51185e-06,-1.45928e-05,-0.000326632,-0.0100405,24.0562,13.26,-0.0211847,12.4526,24.4699,13.2604,-0.435307,21.6043,213,10.9636,21.1,0,164
1.36345e-08,-8.00964e-07,-1.48771e-06,-1.49858e-05,-0.000354392,-0.00887716,24.0077,8.82111,-0.0957515,12.2293,24.1853,8.82109,-0.273301,21.4125,213,9.13636,21.1,0,165
4.41143e-08,-7.91652e-07,-1.48812e-06,-1.93846e-05,-0.000348686,-0.00967277,23.603,10.9561,0.292689,11.9318,23.8749,10.9657,0.0112287,20.6896,213,7.30909,21.1,0,166
8.76587e-08,-7.66805e-07,-1.51802e-06,-2.76783e-05,-0.000274803,-0.00822564,24.2602,11.6246,-0.15834,12.489,24.5321,11.6402,-0.44585,21.6353,213,5.48182,21.1,0,167
1.65062e-07,-7.47548e-07,-1.50932e-06,-4.25566e-05,-0.000274821,-0.00659473,22.6299,5.65038,-0.043443,11.5754,22.8056,5.77644,-0.345248,20.7778,213,3.65455,21.1,0,168
2.72564e-07,-7.107e-07,-1.5014e-06,-7.8241e-05,-0.000250076,-0.00583878,18.2006,5.04496,-1.36511,10.2062,18.6371,5.0187,-1.77532,18.0039,213,1.82727,21.1,0,169
-3.58212e-07,-7.21662e-07,-1.50838e-06,-0.000115263,-0.000224826,-0.00785949,15.0002,6.87701,-0.135204,8.00428,15.0403,7.66995,-0.968253,13.8783,213,19.1864,21.1,0,170
-2.06341e-07,-7.19811e-07,-1.50542e-06,-5.84726e-05,-0.000227539,-0.00519766,21.4227,4.87543,1.57696,10.7422,22.1139,5.13171,0.629464,19.6246,213,17.3591,21.1,0,171
-1.21685e-07,-7.62617e-07,-1.51289e-06,-4.31351e-05,-0.00023406,-0.00530173,22.8099,4.04011,0.580367,11.539,22.9761,4.5561,-0.101869,21.1375,213,15.5318,21.1,0,172
-6.27747e-08,-7.86433e-07,-1.50396e-06,-2.35426e-05,-0.00024422,-0.00785837,23.6806,7.31924,-0.726656,12.2429,23.7021,7.35485,-0.783771,21.5989,213,13.7045,21.1,0,173
-2.8403e-08,-7.99617e-07,-1.50072e-06,-1.62522e-05,-0.000249453,-0.00788211,24.1696,6.87978,-0.986517,12.5789,24.1699,6.88099,-0.988004,22.2906,213,11.8773,21.1,0,174
-2.62588e-10,-8.05687e-07,-1.49778e-06,-1.51616e-05,-0.000250058,-0.00791678,24.18,6.76445,-1.16363,12.682,24.1895,6.76581,-1.17447,22.4718,213,10.05,21.1,0,175
2.7705e-08,-7.99905e-07,-1.48268e-06,-1.66804e-05,-0.000256421,-0.00781086,24.1268,6.35205,-0.542969,12.3462,24.1347,6.35899,-0.557788,22.0628,213,8.22273,21.1,0,176
6.36986e-08,-7.86933e-07,-1.50074e-06,-2.383e-05,-0.000243981,-0.00784749,23.6803,7.35803,-0.681608,12.2159,23.6962,7.39621,-0.735675,21.5492,213,6.39545,21.1,0,177
1.21919e-07,-7.61921e-07,-1.51366e-06,-4.23594e-05,-0.000235154,-0.00530191,22.7475,3.79746,0.250212,11.6825,22.9187,4.32288,-0.446357,21.3831,213,4.56818,21.1,0,178
2.06313e-07,-7.20612e-07,-1.5063e-06,-5.88315e-05,-0.000228236,-0.00526177,21.368,4.80332,1.69263,10.6233,22.0261,5.05818,0.779635,19.4632,213,2.74091,21.1,0,179
3.59626e-07,-7.1861e-07,-1.50276e-06,-0.000116721,-0.000224862,-0.0078306,14.8526,6.8348,-0.159287,7.93499,14.9024,7.59328,-0.967576,13.7581,213,0.913636,21.1,0,180
0,0,0,-0.000165756,-6.74033e-07,-0.0142868,22.8693,23.1017,2.99523,12.7804,25.7956,22.9359,0.234737,24.2578,213,20.1,1.91818,-0.1,181
0,0,0,1.54457e-08,-1.30809e-06,-0.0126305,26.0934,26.0916,8.3171,13.7451,30.9494,26.0936,3.45914,25.4127,213,20.1,3.83636,-0.1,182
0,0,0,-9.58489e-05,1.5804e-06,-0.0130986,25.0373,25.1745,6.73724,12.8386,28.7943,25.0376,3.11718,24.0201,213,20.1,5.75455,-0.1,183
0,0,0,-0.000134888,6.06465e-07,-0.0136387,24.0298,24.2205,5.0244,12.6969,27.3187,24.0313,1.92477,23.9202,213,20.1,7.67273,-0.1,184
0,0,0,-4.20791e-05,-7.83358e-07,-0.0126152,25.9911,26.0492,8.29554,12.9203,30.0925,25.9914,4.25193,24.0537,213,20.1,9.59091,-0.1,185
0,0,0,-4.03528e-05,5.57053e-07,-0.0129644,25.4252,25.4828,7.23583,13.0136,29.3726,25.4259,3.34538,24.2955,213,20.1,11.5091,-0.1,186
0,0,0,-0.000130981,-1.50479e-06,-0.013596,24.1083,24.2905,5.15753,12.6157,27.3388,24.11,2.10751,23.7819,213,20.1,13.4273,-0.1,187
0,0,0,-0.000131426,3.20469e-06,-0.0133963,24.4427,24.6322,5.77368,12.5073,27.7054,24.4523,2.69082,23.5571,213,20.1,15.3455,-0.1,188
0,0,0,-9.82228e-05,-7.37956e-06,-0.0133986,24.5228,24.6506,5.80374,12.9343,28.1584,24.5291,2.28968,24.2585,213,20.1,17.2636,-0.1,189
0,0,0,-0.000123757,-6.17535e-06,-0.0137799,23.8207,23.9862,4.60093,12.5054,26.7612,23.8963,1.75033,23.7086,213,20.1,19.1818,-0.1,190
0,0,0,3.27516e-09,1.65219e-10,-0.0123811,26.5051,26.5051,9.0799,16.4838,34.2763,26.5051,1.30868,29.8506,213,20.1,0.959091,-0.1,191
0,0,0,1.41262e-09,1.79967e-10,-0.0125605,26.2105,26.2105,8.53271,14.1212,31.4928,26.2105,3.25037,26.0068,213,20.1,2.87727,-0.1,192
0,0,0,1.41406e-09,1.00605e-10,-0.0127349,25.9241,25.9241,8.00092,14.3222,31.2848,25.9241,2.64026,26.3759,213,20.1,4.79545,-0.1,193
0,0,0,1.7868e-09,5.70291e-11,-0.0126637,26.041,26.041,8.21803,14.933,32.0625,26.041,2.19654,27.3568,213,20.1,6.71364,-0.1,194
0,0,0,1.5099e-09,4.36195e-11,-0.0124763,26.3487,26.3487,8.78942,14.525,32.094,26.3487,3.04409,26.6459,213,20.1,8.63182,-0.1,195
0,0,0,9.93482e-10,3.82046e-11,-0.0125631,26.2063,26.2063,8.5249,13.6872,31.0528,26.2063,3.67836,25.3018,213,20.1,10.55,-0.1,196
0,0,0,1.42201e-09,3.06997e-11,-0.0126382,26.083,26.083,8.29589,14.3995,31.5889,26.083,2.78998,26.4788,213,20.1,12.4682,-0.1,197
0,0,0,1.78382e-09,8.09089e-11,-0.0123916,26.4879,26.4879,9.04785,14.7884,32.5563,26.4879,2.97944,27.0579,213,20.1,14.3864,-0.1,198
0,0,0,1.38733e-09,1.34034e-10,-0.0126551,26.0551,26.0551,8.24415,14.153,31.3027,26.0551,2.9966,26.0813,213,20.1,16.3045,-0.1,199
0,0,0,9.15814e-10,1.29075e-10,-0.0132974,25.0005,25.0005,6.28567,13.3584,29.0015,25.0005,2.28469,24.958,213,20.1,18.2227,-0.1,200
0,0,0,2.65801e-09,1.24607e-10,-0.0136162,24.477,24.477,5.31339,15.2809,30.1761,24.477,-0.385662,28.1483,213,20.1,20.1409,-0.1,201
0,0,0,3.10857e-06,-0.000120132,-0.0149036,22.1754,22.002,1.19567,12.4631,24.1353,22.0288,-0.790998,23.9426,213,18.2727,21.1,-0.1,202
0,0,0,3.49215e-07,-0.000112485,-0.0148662,22.241,22.0822,1.31771,13.029,24.8075,22.084,-1.25055,24.8086,213,16.4455,21.1,-0.1,203
0,0,0,2.13764e-06,-0.000146492,-0.0150432,21.9,21.6908,0.725108,12.7368,24.0474,21.6948,-1.4263,24.3827,213,14.6182,21.1,-0.1,204
0,0,0,-5.98127e-07,-4.19121e-05,-0.0148203,22.4294,22.3713,1.57211,13.9484,25.9493,22.371,-1.94744,26.2908,213,12.7909,21.1,-0.1,205
0,0,0,1.19947e-06,-0.000118374,-0.0150159,21.988,21.8197,0.852795,13.6239,25.0444,21.8196,-2.20347,25.7871,213,10.9636,21.1,-0.1,206
0,0,0,-2.66255e-08,-0.000204069,-0.0147516,22.2777,21.9905,1.51625,13.3236,25.2205,21.9908,-1.4268,25.1882,213,9.13636,21.1,-0.1,207
0,0,0,-3.58065e-07,-5.87219e-05,-0.0147495,22.5186,22.4365,1.76051,13.9545,26.0943,22.436,-1.81466,26.2715,213,7.30909,21.1,-0.1,208
0,0,0,1.48166e-06,-9.9282e-05,-0.0151267,21.8383,21.6965,0.546786,13.2078,24.4005,21.6963,-2.01512,25.1726,213,5.48182,21.1,-0.1,209
0,0,0,-1.07586e-07,-3.61261e-09,-0.0149496,22.2873,22.2874,1.24726,14.0329,25.8003,22.2872,-2.26552,26.4846,213,3.65455,21.1,-0.1,210
0,0,0,2.35095e-06,-0.000162652,-0.0148407,22.2066,21.9743,1.31635,12.1691,23.918,21.9994,-0.420159,23.4378,213,1.82727,21.1,-0.1,211
0,0,0,1.40706e-10,2.33721e-09,-0.014823,22.4956,22.4956,1.63366,15.5287,27.5933,22.4956,-3.46406,28.8483,213,19.1864,21.1,-0.1,212
0,0,0,8.80204e-11,9.66107e-10,-0.0149403,22.303,22.303,1.27593,13.6016,25.391,22.303,-1.81211,25.7981,213,17.3591,21.1,-0.1,213
0,0,0,5.9037e-11,1.42722e-09,-0.0149613,22.2685,22.2685,1.21182,14.5235,26.2636,22.2685,-2.78333,27.2698,213,15.5318,21.1,-0.1,214
0,0,0,3.54054e-11,1.78654e-09,-0.0148206,22.4995,22.4995,1.64084,14.9881,27.0582,22.4995,-2.91789,27.9767,213,13.7045,21.1,-0.1,215
0,0,0,2.49028e-11,2.12312e-09,-0.014748,22.6187,22.6187,1.8623,15.3997,27.6402,22.6187,-3.15916,28.6209,213,11.8773,21.1,-0.1,216
0,0,0,2.22648e-11,2.61171e-09,-0.0146729,22.742,22.742,2.09131,15.9102,28.3269,22.742,-3.49357,29.4282,213,10.05,21.1,-0.1,217
0,0,0,2.42349e-11,2.4103e-09,-0.0145441,22.9534,22.9534,2.48387,15.6273,28.3459,22.9534,-2.90862,28.9376,213,8.22273,21.1,-0.1,218
0,0,0,3.55971e-11,1.85103e-09,-0.0147799,22.5663,22.5663,1.76487,15.0463,27.2119,22.5663,-2.88074,28.0598,213,6.39545,21.1,-0.1,219
0,0,0,6.05495e-11,1.42845e-09,-0.0149597,22.2711,22.2711,1.21668,14.5114,26.2553,22.2711,-2.76747,27.25,213,4.56818,21.1,-0.1,220
0,0,0,8.38701e-11,1.42726e-09,-0.0149096,22.3534,22.3534,1.36949,14.3795,26.241,22.3534,-2.51808,27.0258,213,2.74091,21.1,-0.1,221
0,0,0,1.42358e-10,2.34099e-09,-0.0147718,22.5797,22.5797,1.7898,15.4881,27.6728,22.5797,-3.3033,28.7697,213,0.913636,21.1,-0.1,222
-3.23933e-07,-4.71676e-07,-7.15855e-07,-0.000422775,-0.00038931,-0.014465,21.1549,21.202,1.39175,11.8718,23.2491,20.994,-0.494444,22.7002,213,20.1,21.1,-0.05,223
1.97963e-06,1.96738e-06,-1.88164e-06,-0.00160619,-0.00157877,-0.00192236,0.756572,0.83844,-0.187207,0.653141,1.11682,0.480445,-0.189461,1.1314,213,-0.1,0,0.51375,224
6.38457e-07,2.08335e-06,-2.49171e-06,-0.000208337,-0.00161552,-0.0024775,43.7549,15.6359,-0.83769,22.3034,43.7643,15.6313,-0.842503,39.068,213,1.74545,0,0.5025,225
3.32924e-07,2.25038e-06,-2.41804e-06,-9.84807e-05,-0.00165012,-0.00256224,38.9576,12.8326,-0.522519,19.7439,38.9646,12.8261,-0.523077,34.7901,213,3.59091,0,0.5025,226
1.7096e-07,2.21938e-06,-2.4574e-06,-6.72196e-05,-0.00155213,-0.0025501,51.6381,20.008,-0.608947,26.1352,51.6504,20.0067,-0.620005,45.6014,213,5.43636,0,0.5025,227
9.62851e-08,2.29252e-06,-2.43202e-06,-4.96621e-05,-0.00175791,-0.00250517,39.2655,10.5448,-0.563581,19.9156,39.2666,10.5448,-0.564658,35.6012,213,7.28182,0,0.5025,228
3.72783e-08,2.25031e-06,-2.43355e-06,-3.1934e-05,-0.00157548,-0.00260796,41.4064,15.443,-0.362647,20.8872,41.4092,15.4428,-0.365212,36.5325,213,9.12727,0,0.5025,229
-3.54308e-08,2.2662e-06,-2.43206e-06,-3.23679e-05,-0.00159894,-0.00259966,37.3086,13.4906,0.292903,18.5285,37.3291,13.491,0.272011,32.5286,213,10.9727,0,0.5025,230
-9.31468e-08,2.31773e-06,-2.42252e-06,-4.42093e-05,-0.00175344,-0.00251002,39.3582,10.617,-0.718879,20.0396,39.3593,10.6169,-0.719904,35.7841,213,12.8182,0,0.5025,231
-1.69291e-07,2.21845e-06,-2.44839e-06,-6.55732e-05,-0.00152303,-0.00261249,43.9832,17.7811,-0.511099,22.2495,43.9856,17.781,-0.513439,38.7398,213,14.6636,0,0.5025,232
-3.34617e-07,2.28792e-06,-2.40483e-06,-9.90971e-05,-0.00177355,-0.00248838,31.9757,8.454,-0.0431068,16.0207,31.994,8.43995,-0.0474036,28.7531,213,16.5091,0,0.5025,233
-6.31277e-07,2.05815e-06,-2.48633e-06,-0.000212367,-0.00158896,-0.00251497,36.5132,13.3781,-0.702031,18.6178,36.5297,13.3655,-0.705965,32.5659,213,18.3545,0,0.5025,234
1.01729e-06,2.1626e-06,-2.29052e-06,-0.000720659,-0.00186863,-0.00209438,21.3678,2.06248,-0.199694,10.7972,21.3874,2.05029,-0.207064,20.5589,213,0.822727,0,0.5025,235
4.56194e-07,2.21397e-06,-2.42582e-06,-0.000165559,-0.00164577,-0.00249768,37.5054,12.6128,-0.131436,18.8217,37.5116,12.6069,-0.131767,33.1628,213,2.66818,0,0.5025,236
2.48424e-07,2.21732e-06,-2.44479e-06,-8.77626e-05,-0.00156005,-0.00260387,40.1133,15.354,-0.369034,20.2722,40.1452,15.3523,-0.399275,35.4024,213,4.51364,0,0.5025,237
1.37109e-07,2.35137e-06,-2.41162e-06,-4.0464e-05,-0.00181187,-0.00245053,49.2943,11.332,-1.16831,25.2499,49.3117,11.3345,-1.18819,45.5485,213,6.35909,0,0.5025,238
5.87243e-08,2.3446e-06,-2.42018e-06,-3.19738e-05,-0.00170075,-0.00247443,52.0104,16.2453,1.16857,25.46,52.0511,16.2422,1.13106,45.2961,213,8.20455,0,0.5025,239
7.78055e-10,2.33298e-06,-2.42696e-06,-3.93988e-05,-0.00155448,-0.00259745,41.6675,16.1885,0.156733,20.7589,41.6711,16.1884,0.153273,36.2645,213,10.05,0,0.5025,240
-6.02896e-08,2.33675e-06,-2.41969e-06,-3.12744e-05,-0.00169807,-0.00247157,52.2192,16.4944,1.47266,25.4088,52.2574,16.489,1.43983,45.2122,213,11.8955,0,0.5025,241
-1.3802e-07,2.33649e-06,-2.41991e-06,-4.12601e-05,-0.00179063,-0.00245078,49.8673,12.3725,-0.461496,25.2017,49.9017,12.3783,-0.501645,45.3563,213,13.7409,0,0.5025,242
-2.51621e-07,2.22321e-06,-2.4489e-06,-8.95846e-05,-0.00161978,-0.0025423,39.7307,13.9975,-0.0139361,19.8809,39.7432,13.9896,-0.0185479,34.9319,213,15.5864,0,0.5025,243
-4.5864e-07,2.24481e-06,-2.40964e-06,-0.000160751,-0.00172652,-0.00245271,36.9501,10.6186,-0.0838747,18.5285,36.9691,10.6036,-0.0879217,33.0354,213,17.4318,0,0.5025,244
-9.99548e-07,2.14498e-06,-2.31364e-06,-0.000703022,-0.00186276,-0.00210691,21.8662,2.36294,-0.204948,11.0539,21.8956,2.34068,-0.212102,20.9483,213,19.2773,0,0.5025,245
6.37733e-07,2.09898e-06,-2.55066e-06,-0.000220399,-0.00159975,-0.00261879,7.01312,2.89564,-0.146265,3.58023,7.01385,2.89525,-0.146609,6.22446,213,1.74545,0,0.525,246
3.342e-07,2.25682e-06,-2.47911e-06,-9.77854e-05,-0.00162669,-0.00264426,7.60183,3.03794,0.000412843,3.8019,7.60401,3.03597,0.000204508,6.6295,213,3.59091,0,0.525,247
1.71143e-07,2.23914e-06,-2.51822e-06,-6.68931e-05,-0.00157241,-0.00273281,7.68333,3.18926,-0.274627,3.98153,7.68596,3.18909,-0.277093,6.91544,213,5.43636,0,0.525,248
9.62851e-08,2.30968e-06,-2.49084e-06,-4.89928e-05,-0.00177935,-0.00259197,7.58386,2.41861,-0.007131,3.79561,7.58398,2.41858,-0.00722833,6.71537,213,7.28182,0,0.525,249
3.70523e-08,2.26601e-06,-2.49447e-06,-3.02416e-05,-0.00159691,-0.0026995,7.9369,3.26026,-0.0310432,3.98405,7.93697,3.26028,-0.0311274,6.93525,213,9.12727,0,0.525,250
-3.51145e-08,2.28211e-06,-2.49276e-06,-3.30373e-05,-0.00160863,-0.00269129,7.90857,3.20532,-0.026511,3.96765,7.9087,3.20527,-0.0265932,6.91144,213,10.9727,0,0.525,251
-9.30361e-08,2.33456e-06,-2.48148e-06,-4.50447e-05,-0.00177082,-0.00259721,7.61863,2.46706,0.000230259,3.80939,7.61891,2.46689,0.000120684,6.73328,213,12.8182,0,0.525,252
-1.69477e-07,2.23291e-06,-2.5099e-06,-6.84148e-05,-0.00153283,-0.00272531,7.82328,3.4519,-0.10775,3.9659,7.82402,3.45119,-0.107779,6.88118,213,14.6636,0,0.525,253
-3.36166e-07,2.30445e-06,-2.4627e-06,-9.74888e-05,-0.00178501,-0.00256287,7.35965,2.32228,0.00030727,3.68136,7.36291,2.31914,0.000183471,6.52023,213,16.5091,0,0.525,254
-6.30725e-07,2.0739e-06,-2.54538e-06,-0.000207517,-0.00163149,-0.00261383,7.00755,2.75689,-0.175466,3.59271,7.00959,2.75522,-0.17583,6.25783,213,18.3545,0,0.525,255
1.02461e-06,2.18931e-06,-2.33939e-06,-0.000732824,-0.00189992,-0.00218207,4.29139,0.807517,-0.0347105,2.16456,4.29374,0.805842,-0.0353832,3.97582,213,0.822727,0,0.525,256
4.55127e-07,2.22769e-06,-2.48435e-06,-0.000164475,-0.00164005,-0.00261821,7.23148,2.82679,-0.0931057,3.66803,7.23764,2.82594,-0.0984196,6.39659,213,2.66818,0,0.525,257
2.48209e-07,2.22291e-06,-2.50657e-06,-8.83549e-05,-0.0015398,-0.00276122,7.56449,3.2318,-0.414223,3.98955,7.56476,3.23164,-0.414334,6.91863,213,4.51364,0,0.525,258
1.36747e-07,2.36917e-06,-2.4691e-06,-4.05631e-05,-0.00182444,-0.00257349,7.55141,2.22641,-0.00955432,3.78057,7.5515,2.22641,-0.00964314,6.72783,213,6.35909,0,0.525,259
5.89029e-08,2.36168e-06,-2.4793e-06,-3.20963e-05,-0.00171212,-0.00263179,7.77485,2.75984,0.0145724,3.8805,7.77555,2.75916,0.014553,6.81653,213,8.20455,0,0.525,260
7.92834e-10,2.34863e-06,-2.48787e-06,-3.91049e-05,-0.00156466,-0.00270266,7.97464,3.42075,0.0237345,3.97547,7.97467,3.42073,0.0237288,6.90997,213,10.05,0,0.525,261
-6.05383e-08,2.35415e-06,-2.47888e-06,-3.13858e-05,-0.00170971,-0.002634,7.77985,2.76993,0.0108454,3.88493,7.78069,2.76909,0.0108393,6.82256,213,11.8955,0,0.525,262
-1.37512e-07,2.35504e-06,-2.47757e-06,-4.14206e-05,-0.00180468,-0.00258548,7.57073,2.30725,-0.0234862,3.79722,7.57091,2.30711,-0.0235294,6.73851,213,13.7409,0,0.525,263
-2.52243e-07,2.23944e-06,-2.50851e-06,-9.03236e-05,-0.00163228,-0.0026462,7.62389,3.02103,-0.00559053,3.81554,7.62545,3.0195,-0.00561936,6.6558,213,15.5864,0,0.525,264
-4.57351e-07,2.26227e-06,-2.46702e-06,-0.000159612,-0.00173957,-0.00255697,7.13999,2.42368,-0.0163149,3.57955,7.14276,2.42095,-0.0163533,6.30431,213,17.4318,0,0.525,265
-1.00512e-06,2.16872e-06,-2.36285e-06,-0.000712418,-0.0018894,-0.00219908,4.39644,0.883057,-0.0413411,2.22145,4.4009,0.879249,-0.0419951,4.06141,213,19.2773,0,0.525,266
-1.93745e-06,1.93058e-06,-2.03266e-06,-0.00158687,-0.00156557,-0.00193586,0.874593,0.938154,-0.167195,0.722938,1.27468,0.542059,-0.171191,1.2522,213,20.2,0,0.51375,267
1.83711e-06,-1.72457e-06,-2.2417e-06,-0.00159473,-0.0015515,-0.00194171,0.852222,0.981268,-0.183543,0.732997,1.27983,0.556276,-0.186162,1.26962,213,-0.1,19.5,0.51375,268
2.16832e-06,-4.86349e-07,-2.41631e-06,-0.00172613,-0.000128719,-0.00248703,10.6017,37.4523,-0.699531,19.0804,37.4571,10.6009,-0.703626,33.9507,213,-0.1,17.55,0.5025,269
2.24572e-06,-2.39298e-07,-2.42833e-06,-0.00164957,-8.15075e-05,-0.00255647,11.945,35.5891,-0.194311,17.9005,35.5997,11.9413,-0.201259,31.5347,213,-0.1,15.6,0.5025,270
2.31033e-06,-9.78822e-08,-2.37983e-06,-0.00166297,-4.76832e-05,-0.00254933,13.1623,40.3296,-0.18926,20.2642,40.3352,13.1606,-0.19315,35.7724,213,-0.1,13.65,0.5025,271
2.27757e-06,-4.81026e-08,-2.42687e-06,-0.00155962,-3.24941e-05,-0.00258613,15.1828,38.3191,1.64592,18.3673,38.3497,15.183,1.61514,32.173,213,-0.1,11.7,0.5025,272
2.35688e-06,1.689e-08,-2.37612e-06,-0.00153339,-2.78635e-05,-0.00261962,15.4298,38.1621,0.69373,18.7606,38.1885,15.4298,0.667333,32.7393,213,-0.1,9.75,0.5025,273
2.28197e-06,8.03556e-08,-2.42084e-06,-0.00157068,-3.7068e-05,-0.00262504,13.8921,36.9712,-0.721923,18.8472,36.9725,13.8909,-0.722002,32.9179,213,-0.1,7.8,0.5025,274
2.2866e-06,1.5032e-07,-2.42057e-06,-0.00167636,-6.1396e-05,-0.00257082,9.78218,30.6415,-0.166246,15.4066,30.6442,9.78221,-0.169007,27.237,213,-0.1,5.85,0.5025,275
2.2354e-06,3.25475e-07,-2.3957e-06,-0.00163376,-8.75662e-05,-0.00252132,15.3457,44.9146,-0.198752,22.5616,44.9204,15.344,-0.202853,39.7025,213,-0.1,3.9,0.5025,276
2.18498e-06,6.2855e-07,-2.41526e-06,-0.00168785,-0.000184622,-0.00243756,14.36,46.2223,-0.725841,23.4785,46.227,14.3595,-0.730051,41.5222,213,-0.1,1.95,0.5025,277
2.15787e-06,-7.99904e-07,-2.33524e-06,-0.00191389,-0.000631882,-0.00211619,1.68764,23.2471,-0.184524,11.7317,23.2731,1.66746,-0.190308,22.5918,213,-0.1,18.525,0.5025,278
2.2937e-06,-3.39732e-07,-2.39289e-06,-0.0017265,-0.000126692,-0.00247412,10.7384,37.6422,-0.426128,19.0382,37.6481,10.7346,-0.428281,33.9025,213,-0.1,16.575,0.5025,279
2.35654e-06,-1.63935e-07,-2.38872e-06,-0.00162867,-7.25205e-05,-0.00250448,17.7009,51.0473,0.305413,25.3811,51.058,17.6999,0.295757,44.6793,213,-0.1,14.625,0.5025,280
